Time	Amplitude
100.40000	7.67952
100.41000	-1.32246
100.42000	11.72030
100.43000	1.27623
100.44000	-6.42643
100.45000	-0.59347
100.46000	0.92094
100.47000	2.90897
100.48000	1.67697
100.49000	-4.01802
100.50000	6.05593
100.51000	2.80916
100.52000	-7.03368
100.53000	-6.24632
100.54000	-2.00187
100.55000	4.00065
100.56000	1.49510
100.57000	-6.91218
100.58000	-8.35503
100.59000	-12.15100
100.60000	-8.91228
100.61000	-1.71796
100.62000	-0.27807
100.63000	-8.11985
100.64000	-1.02349
100.65000	-4.72104
100.66000	-5.38411
100.67000	-1.12484
100.68000	1.25169
100.69000	4.34089
100.70000	-0.13654
100.71000	-14.70290
100.72000	-0.96542
100.73000	8.04155
100.74000	3.72653
100.75000	-9.98006
100.76000	-3.33351
100.77000	2.46243
100.78000	-1.46897
100.79000	7.05922
100.80000	-0.89541
100.81000	-5.71037
100.82000	-1.71977
100.83000	-3.70248
100.84000	1.05805
100.85000	4.18342
100.86000	14.00190
100.87000	1.21096
100.88000	-3.84510
100.89000	0.64720
100.90000	-1.65782
100.91000	-6.57284
100.92000	6.34879
100.93000	-3.57982
100.94000	-7.23107
100.95000	1.02211
100.96000	-4.57280
100.97000	0.06278
100.98000	1.93077
100.99000	9.05711
101.00000	-2.08136
101.01000	-2.45800
101.02000	5.95188
101.03000	7.33575
101.04000	1.44975
101.05000	0.80594
101.06000	-2.99105
101.07000	-1.87565
101.08000	3.00805
101.09000	-7.07238
101.10000	8.05406
101.11000	3.89026
101.12000	-7.99289
101.13000	-2.41415
101.14000	7.18862
101.15000	3.54317
101.16000	-6.51761
101.17000	6.89873
101.18000	5.40923
101.19000	0.74655
101.20000	-3.82067
101.21000	-3.50778
101.22000	1.26411
101.23000	2.84126
101.24000	-0.73227
101.25000	0.45864
101.26000	0.45948
101.27000	-3.10548
101.28000	0.48519
101.29000	0.34686
101.30000	-1.93334
101.31000	-4.15692
101.32000	3.27632
101.33000	0.68579
101.34000	1.38682
101.35000	2.22293
101.36000	0.11227
101.37000	-2.44328
101.38000	-0.25200
101.39000	-10.79370
101.40000	-2.81998
101.41000	1.07444
101.42000	-3.47046
101.43000	-0.32564
101.44000	-5.00003
101.45000	-6.13682
101.46000	3.60377
101.47000	-2.36755
101.48000	1.94757
101.49000	-0.00511
101.50000	-2.97218
101.51000	-9.07240
101.52000	2.86940
101.53000	3.23612
101.54000	4.53948
101.55000	-7.85198
101.56000	-2.00114
101.57000	-11.34790
101.58000	3.35423
101.59000	-0.28010
101.60000	1.81857
101.61000	-1.92981
101.62000	-1.16708
101.63000	-3.11415
101.64000	-11.13350
101.65000	2.62699
101.66000	1.65661
101.67000	8.31338
101.68000	4.75060
101.69000	2.46550
101.70000	0.53888
101.71000	2.03355
101.72000	2.19930
101.73000	6.00653
101.74000	-5.66812
101.75000	-5.50779
101.76000	-0.77511
101.77000	-5.71904
101.78000	0.86524
101.79000	0.36815
101.80000	-2.42291
101.81000	-4.50399
101.82000	1.16503
101.83000	-4.95357
101.84000	-5.70090
101.85000	-0.64982
101.86000	-5.76309
101.87000	-0.48343
101.88000	-2.80058
101.89000	2.50088
101.90000	1.91538
101.91000	-0.09036
101.92000	8.78245
101.93000	-2.65408
101.94000	1.11308
101.95000	-4.95177
101.96000	4.05715
101.97000	0.87171
101.98000	3.56302
101.99000	6.76186
102.00000	6.01592
102.01000	4.40638
102.02000	5.20392
102.03000	3.43198
102.04000	-0.62090
102.05000	7.73087
102.06000	2.05132
102.07000	-4.74292
102.08000	-4.72780
102.09000	8.16336
102.10000	-0.10598
102.11000	-5.29860
102.12000	2.67891
102.13000	5.35313
102.14000	-13.21810
102.15000	-0.39323
102.16000	-1.52669
102.17000	0.67642
102.18000	-8.21033
102.19000	9.91030
102.20000	0.29222
102.21000	12.89890
102.22000	-0.70129
102.23000	0.68121
102.24000	-3.66711
102.25000	8.47708
102.26000	1.23353
102.27000	-2.04728
102.28000	6.99173
102.29000	0.90136
102.30000	-2.60844
102.31000	-0.26497
102.32000	2.32305
102.33000	-5.00239
102.34000	3.61080
102.35000	-6.51247
102.36000	-6.06951
102.37000	-2.02453
102.38000	-0.28198
102.39000	10.21980
102.40000	-8.07653
102.41000	2.90105
102.42000	-5.70135
102.43000	-4.15819
102.44000	-3.09588
102.45000	-3.35125
102.46000	3.58780
102.47000	-8.22000
102.48000	4.58577
102.49000	1.52517
102.50000	2.79777
102.51000	-3.02726
102.52000	-2.71348
102.53000	-11.45510
102.54000	-1.65005
102.55000	-2.61096
102.56000	-13.33870
102.57000	-0.72472
102.58000	7.83800
102.59000	-5.52707
102.60000	-6.21442
102.61000	3.84785
102.62000	-3.51582
102.63000	5.33255
102.64000	2.05876
102.65000	-4.59178
102.66000	-3.86911
102.67000	-3.54642
102.68000	-1.54379
102.69000	4.74028
102.70000	-5.91484
102.71000	-3.67034
102.72000	-3.94505
102.73000	-4.77842
102.74000	9.91844
102.75000	-7.96483
102.76000	-1.59092
102.77000	4.69967
102.78000	-6.74588
102.79000	-2.35047
102.80000	-6.83883
102.81000	1.82925
102.82000	-4.13496
102.83000	2.58057
102.84000	-1.63907
102.85000	0.20760
102.86000	-4.00289
102.87000	0.55859
102.88000	3.58080
102.89000	-1.39922
102.90000	-2.08724
102.91000	-3.70388
102.92000	-4.48856
102.93000	-4.40826
102.94000	1.10019
102.95000	-2.94528
102.96000	6.93552
102.97000	-7.87350
102.98000	-0.78043
102.99000	1.96763
103.00000	3.31687
103.01000	-2.64940
103.02000	12.94470
103.03000	13.33190
103.04000	-1.69382
103.05000	-9.98128
103.06000	3.89042
103.07000	5.41288
103.08000	-7.13685
103.09000	9.66762
103.10000	0.14409
103.11000	0.59508
103.12000	13.45880
103.13000	-0.82752
103.14000	-7.39537
103.15000	-2.31970
103.16000	-2.65142
103.17000	3.68146
103.18000	3.13933
103.19000	-8.53311
103.20000	6.23646
103.21000	-0.21140
103.22000	4.77104
103.23000	-0.14881
103.24000	-5.67917
103.25000	0.10243
103.26000	-4.10394
103.27000	1.60416
103.28000	3.15149
103.29000	0.05774
103.30000	-0.46727
103.31000	-2.68904
103.32000	-1.41643
103.33000	10.65810
103.34000	-8.90357
103.35000	1.17957
103.36000	0.63486
103.37000	-3.60415
103.38000	-2.16992
103.39000	7.52553
103.40000	0.51700
103.41000	-4.97677
103.42000	8.25764
103.43000	-0.22691
103.44000	-0.99831
103.45000	-4.05056
103.46000	-0.38769
103.47000	1.92973
103.48000	9.66629
103.49000	-0.46455
103.50000	1.49461
103.51000	11.49330
103.52000	-3.46650
103.53000	1.86731
103.54000	0.52805
103.55000	1.28636
103.56000	-6.29955
103.57000	-1.15523
103.58000	-5.74795
103.59000	4.16197
103.60000	-3.87596
103.61000	3.64585
103.62000	-6.87261
103.63000	0.44008
103.64000	2.09313
103.65000	-8.11940
103.66000	-0.69235
103.67000	0.43571
103.68000	-6.49716
103.69000	-1.12564
103.70000	-2.58268
103.71000	-4.69753
103.72000	-6.89444
103.73000	10.15230
103.74000	0.65566
103.75000	-1.38392
103.76000	8.36478
103.77000	4.52980
103.78000	-0.50323
103.79000	4.39404
103.80000	5.47467
103.81000	4.09791
103.82000	2.70013
103.83000	-0.52911
103.84000	-5.13037
103.85000	6.28163
103.86000	9.31759
103.87000	-6.88603
103.88000	-4.98353
103.89000	3.36740
103.90000	-11.64810
103.91000	1.94352
103.92000	-6.32292
103.93000	2.68095
103.94000	7.61737
103.95000	-0.42625
103.96000	2.23646
103.97000	-3.29457
103.98000	-7.01235
103.99000	-0.32731
104.00000	-7.62697
104.01000	3.00654
104.02000	-2.95563
104.03000	-0.94122
104.04000	-2.44086
104.05000	9.62357
104.06000	2.50364
104.07000	-2.05168
104.08000	1.93870
104.09000	2.29625
104.10000	-1.85196
104.11000	1.68562
104.12000	0.73153
104.13000	-5.05690
104.14000	-2.36693
104.15000	2.14217
104.16000	-8.53832
104.17000	4.55564
104.18000	5.88354
104.19000	3.74979
104.20000	-3.00133
104.21000	-1.12366
104.22000	2.67216
104.23000	-11.56400
104.24000	-5.37710
104.25000	6.77556
104.26000	-7.83782
104.27000	-1.90701
104.28000	8.13589
104.29000	-9.72422
104.30000	6.61445
104.31000	-0.42704
104.32000	-4.23655
104.33000	-4.85392
104.34000	0.18807
104.35000	-2.03458
104.36000	1.54627
104.37000	0.59649
104.38000	2.00536
104.39000	8.90883
104.40000	3.20903
104.41000	8.83170
104.42000	0.81474
104.43000	2.81884
104.44000	1.19281
104.45000	-10.95530
104.46000	-3.95413
104.47000	4.94221
104.48000	-4.29781
104.49000	7.14583
104.50000	1.63646
104.51000	4.70578
104.52000	0.57861
104.53000	0.85494
104.54000	3.58926
104.55000	4.23594
104.56000	-0.59708
104.57000	-8.43850
104.58000	-3.95939
104.59000	-1.40044
104.60000	8.14255
104.61000	-3.34827
104.62000	-3.36159
104.63000	8.29856
104.64000	10.32110
104.65000	-5.98987
104.66000	-10.29860
104.67000	6.53524
104.68000	-6.93981
104.69000	-7.08500
104.70000	2.40078
104.71000	-1.92010
104.72000	-2.94586
104.73000	-3.02771
104.74000	-8.12103
104.75000	3.32538
104.76000	-7.11624
104.77000	1.57485
104.78000	3.06815
104.79000	-3.63771
104.80000	-0.99503
104.81000	1.52329
104.82000	9.93541
104.83000	-1.61532
104.84000	-6.65249
104.85000	-12.44510
104.86000	-5.30029
104.87000	-1.54706
104.88000	0.44577
104.89000	1.87478
104.90000	1.27973
104.91000	-5.28847
104.92000	10.82990
104.93000	-2.28441
104.94000	-3.34448
104.95000	0.04494
104.96000	-1.47307
104.97000	-3.88066
104.98000	0.94468
104.99000	0.69319
105.00000	-2.54285
105.01000	2.96803
105.02000	-0.30603
105.03000	1.72545
105.04000	10.21500
105.05000	-5.54556
105.06000	-2.20008
105.07000	-6.75986
105.08000	-3.22799
105.09000	-2.66258
105.10000	-4.82372
105.11000	-3.07681
105.12000	9.10248
105.13000	-3.27781
105.14000	-1.21523
105.15000	3.44076
105.16000	5.33185
105.17000	-2.19214
105.18000	1.05523
105.19000	6.33985
105.20000	4.43458
105.21000	0.52438
105.22000	1.62456
105.23000	11.56160
105.24000	0.96101
105.25000	1.97838
105.26000	3.34890
105.27000	7.24988
105.28000	0.01924
105.29000	-1.26278
105.30000	5.16805
105.31000	-3.18370
105.32000	-1.21404
105.33000	5.39003
105.34000	2.29020
105.35000	0.73047
105.36000	8.58844
105.37000	-8.66706
105.38000	1.15519
105.39000	5.06887
105.40000	-4.32649
105.41000	-2.35882
105.42000	0.94287
105.43000	1.07770
105.44000	15.76000
105.45000	-3.42892
105.46000	-7.38270
105.47000	-1.49991
105.48000	6.16649
105.49000	4.77340
105.50000	0.89274
105.51000	0.20872
105.52000	-1.72209
105.53000	9.63119
105.54000	3.36535
105.55000	5.36152
105.56000	0.87696
105.57000	-1.46544
105.58000	-2.42103
105.59000	5.81948
105.60000	-1.46209
105.61000	6.33568
105.62000	1.41900
105.63000	-2.71043
105.64000	-2.04086
105.65000	0.49367
105.66000	2.03595
105.67000	-1.07824
105.68000	3.15224
105.69000	-3.82101
105.70000	-1.01046
105.71000	-1.14425
105.72000	5.63494
105.73000	3.02149
105.74000	-2.37082
105.75000	-2.05962
105.76000	0.86200
105.77000	-1.86987
105.78000	8.47909
105.79000	1.33022
105.80000	-4.64654
105.81000	-4.19042
105.82000	3.83514
105.83000	2.96901
105.84000	4.87378
105.85000	0.53441
105.86000	1.40638
105.87000	-3.19801
105.88000	-7.89487
105.89000	-4.04415
105.90000	4.47506
105.91000	-1.19437
105.92000	-1.91529
105.93000	-1.95424
105.94000	1.31545
105.95000	2.66685
105.96000	1.17315
105.97000	-4.16089
105.98000	3.55319
105.99000	-7.04732
106.00000	4.84672
106.01000	1.49802
106.02000	2.90589
106.03000	5.06441
106.04000	4.81987
106.05000	4.46903
106.06000	0.07605
106.07000	-5.38432
106.08000	-7.11461
106.09000	-5.59278
106.10000	-2.82118
106.11000	-0.97432
106.12000	-3.64601
106.13000	7.91622
106.14000	4.51828
106.15000	5.11477
106.16000	3.45534
106.17000	0.59972
106.18000	-9.53836
106.19000	-0.53522
106.20000	0.84449
106.21000	-2.47018
106.22000	-0.38067
106.23000	-2.40456
106.24000	-8.38127
106.25000	-2.36519
106.26000	1.91265
106.27000	-7.66123
106.28000	2.81067
106.29000	-4.96641
106.30000	-2.14148
106.31000	0.10923
106.32000	2.46858
106.33000	0.64439
106.34000	7.51381
106.35000	1.84571
106.36000	-0.21540
106.37000	-4.82094
106.38000	1.92403
106.39000	-0.02213
106.40000	-4.01277
106.41000	4.59959
106.42000	-5.86519
106.43000	0.32663
106.44000	2.50799
106.45000	6.28447
106.46000	5.79976
106.47000	0.78981
106.48000	-1.94776
106.49000	0.59547
106.50000	1.95820
106.51000	6.74697
106.52000	5.16694
106.53000	0.88672
106.54000	1.84328
106.55000	-2.93783
106.56000	9.05656
106.57000	2.80053
106.58000	-3.38004
106.59000	12.57790
106.60000	-1.48964
106.61000	-4.67322
106.62000	0.03441
106.63000	-0.18852
106.64000	-2.42835
106.65000	-1.59643
106.66000	-7.74325
106.67000	-1.88120
106.68000	-8.42189
106.69000	6.21585
106.70000	2.05894
106.71000	7.05711
106.72000	-8.35849
106.73000	3.95629
106.74000	1.05386
106.75000	0.47132
106.76000	-2.78874
106.77000	3.53685
106.78000	-1.88647
106.79000	0.04438
106.80000	-2.00971
106.81000	-0.91225
106.82000	-5.97863
106.83000	-4.58087
106.84000	13.21510
106.85000	-0.61613
106.86000	-0.28096
106.87000	3.80893
106.88000	-6.41674
106.89000	1.39145
106.90000	-5.07639
106.91000	-0.10322
106.92000	-7.19556
106.93000	-2.35598
106.94000	0.94102
106.95000	2.05730
106.96000	-3.33164
106.97000	1.63738
106.98000	-0.46064
106.99000	2.21713
107.00000	-3.97375
107.01000	-2.00482
107.02000	-2.36573
107.03000	6.21278
107.04000	-3.79270
107.05000	1.22650
107.06000	-7.68959
107.07000	1.77147
107.08000	2.33100
107.09000	11.47070
107.10000	-3.87953
107.11000	-3.95299
107.12000	8.29599
107.13000	2.03096
107.14000	5.67325
107.15000	12.54760
107.16000	3.17066
107.17000	-5.43606
107.18000	-3.52319
107.19000	2.14263
107.20000	1.00725
107.21000	-9.86234
107.22000	5.84136
107.23000	4.37931
107.24000	6.22854
107.25000	1.73441
107.26000	-0.18770
107.27000	3.21836
107.28000	3.15040
107.29000	1.64434
107.30000	6.48791
107.31000	-6.62645
107.32000	2.00573
107.33000	-7.50615
107.34000	1.86906
107.35000	6.73735
107.36000	0.63017
107.37000	3.71275
107.38000	-0.31974
107.39000	-2.79581
107.40000	2.79213
107.41000	-1.99665
107.42000	1.24524
107.43000	3.74830
107.44000	1.44831
107.45000	-4.81929
107.46000	-2.31400
107.47000	-8.55189
107.48000	-7.05064
107.49000	1.13052
107.50000	0.41682
107.51000	-0.25387
107.52000	2.72494
107.53000	2.17819
107.54000	1.56862
107.55000	-0.78517
107.56000	2.81837
107.57000	2.33690
107.58000	0.41407
107.59000	3.77312
107.60000	1.12565
107.61000	-8.04117
107.62000	-3.09926
107.63000	-1.79083
107.64000	-2.88853
107.65000	5.50345
107.66000	-3.86393
107.67000	4.85460
107.68000	-1.27145
107.69000	3.85094
107.70000	5.04756
107.71000	-6.33999
107.72000	-2.01702
107.73000	-5.26079
107.74000	-3.52094
107.75000	-0.14070
107.76000	1.17886
107.77000	-5.81527
107.78000	-4.48690
107.79000	5.78849
107.80000	-0.78384
107.81000	-6.03766
107.82000	3.43792
107.83000	-4.11892
107.84000	1.21764
107.85000	2.11247
107.86000	6.16682
107.87000	-10.61050
107.88000	5.20374
107.89000	-3.15845
107.90000	0.47690
107.91000	5.58867
107.92000	-1.22604
107.93000	-2.18903
107.94000	1.88707
107.95000	3.54496
107.96000	1.90120
107.97000	-7.34212
107.98000	-6.45333
107.99000	-7.51986
108.00000	-5.44849
108.01000	7.41186
108.02000	10.99040
108.03000	3.11508
108.04000	2.92607
108.05000	9.12681
108.06000	8.88585
108.07000	0.92428
108.08000	-14.00320
108.09000	1.85417
108.10000	-3.79213
108.11000	3.96913
108.12000	0.93527
108.13000	-6.09668
108.14000	-1.26527
108.15000	9.13885
108.16000	-5.37873
108.17000	3.47568
108.18000	-3.84641
108.19000	-0.68133
108.20000	-8.95623
108.21000	-2.22939
108.22000	-11.93470
108.23000	10.27860
108.24000	-2.29481
108.25000	-3.31823
108.26000	1.76404
108.27000	4.17047
108.28000	4.02082
108.29000	-3.44278
108.30000	4.12932
108.31000	-4.58220
108.32000	-3.14307
108.33000	-7.02409
108.34000	-0.68715
108.35000	10.39610
108.36000	3.16323
108.37000	2.67985
108.38000	-2.97666
108.39000	4.53298
108.40000	6.41960
108.41000	2.93374
108.42000	-6.00501
108.43000	1.44890
108.44000	5.38813
108.45000	2.01388
108.46000	1.11013
108.47000	-0.79979
108.48000	1.64093
108.49000	4.17353
108.50000	-5.46652
108.51000	8.34674
108.52000	-1.17060
108.53000	3.66766
108.54000	-1.30638
108.55000	-15.39800
108.56000	1.39258
108.57000	3.04500
108.58000	-1.82195
108.59000	-1.46066
108.60000	2.36999
108.61000	-1.18690
108.62000	-2.97702
108.63000	7.55309
108.64000	-0.99323
108.65000	1.12106
108.66000	-0.15052
108.67000	-3.82974
108.68000	4.85184
108.69000	-1.90031
108.70000	2.89030
108.71000	-2.19309
108.72000	-4.09768
108.73000	-4.34128
108.74000	-10.56110
108.75000	0.77145
108.76000	-4.10901
108.77000	-3.28984
108.78000	2.61836
108.79000	3.17491
108.80000	2.00546
108.81000	2.14315
108.82000	-5.19388
108.83000	12.49890
108.84000	1.56275
108.85000	-3.04172
108.86000	4.71918
108.87000	0.59042
108.88000	-4.46249
108.89000	-0.00333
108.90000	7.17781
108.91000	6.09960
108.92000	-6.94627
108.93000	-2.05815
108.94000	-1.54678
108.95000	-4.88063
108.96000	3.10212
108.97000	4.56639
108.98000	-2.12333
108.99000	4.84396
109.00000	2.08333
109.01000	-3.27247
109.02000	-2.74231
109.03000	-1.86070
109.04000	-1.85255
109.05000	1.11305
109.06000	1.82392
109.07000	-7.58060
109.08000	4.49339
109.09000	-4.53426
109.10000	6.83745
109.11000	-0.43635
109.12000	-5.71089
109.13000	-1.01803
109.14000	2.93362
109.15000	-2.65402
109.16000	2.81731
109.17000	1.68731
109.18000	4.35846
109.19000	-2.65122
109.20000	0.06249
109.21000	-5.70902
109.22000	-5.06123
109.23000	5.68685
109.24000	-1.55714
109.25000	-3.35849
109.26000	-0.82946
109.27000	-1.19571
109.28000	10.04180
109.29000	-1.42959
109.30000	-2.94279
109.31000	-0.91818
109.32000	-5.02894
109.33000	-7.70541
109.34000	9.47695
109.35000	-0.21178
109.36000	1.46386
109.37000	-12.79030
109.38000	-2.58116
109.39000	-0.01264
109.40000	9.33721
109.41000	8.13246
109.42000	-4.96085
109.43000	6.73412
109.44000	-7.33226
109.45000	3.96993
109.46000	-14.15850
109.47000	7.80963
109.48000	-0.87126
109.49000	-2.79270
109.50000	0.14887
109.51000	-2.84958
109.52000	0.25569
109.53000	-8.33066
109.54000	-5.61494
109.55000	2.27520
109.56000	-2.90057
109.57000	-1.64471
109.58000	3.38269
109.59000	1.20940
109.60000	-2.88184
109.61000	-3.55587
109.62000	-6.09815
109.63000	-1.86163
109.64000	-2.13675
109.65000	-0.97961
109.66000	1.72730
109.67000	6.05914
109.68000	4.03368
109.69000	-1.99123
109.70000	3.00989
109.71000	1.70268
109.72000	-1.46381
109.73000	7.65174
109.74000	2.01566
109.75000	1.43174
109.76000	-8.78466
109.77000	1.08707
109.78000	-2.52576
109.79000	1.73284
109.80000	-2.45910
109.81000	0.90474
109.82000	8.80523
109.83000	0.96106
109.84000	1.39851
109.85000	-2.74956
109.86000	-0.84158
109.87000	5.54734
109.88000	-0.91388
109.89000	-5.80704
109.90000	-0.06171
109.91000	-6.65257
109.92000	1.21520
109.93000	-5.33414
109.94000	-3.96359
109.95000	-6.34239
109.96000	-6.22715
109.97000	-4.03541
109.98000	0.00376
109.99000	3.93004
110.00000	2.78362
110.01000	-4.96521
110.02000	0.00095
110.03000	6.67243
110.04000	0.73512
110.05000	6.05777
110.06000	-1.49618
110.07000	-0.76081
110.08000	6.62762
110.09000	1.24007
110.10000	-9.36318
110.11000	-7.25307
110.12000	-2.55079
110.13000	3.61381
110.14000	-8.28362
110.15000	-3.30062
110.16000	-3.01334
110.17000	4.75901
110.18000	-5.77860
110.19000	-2.79283
110.20000	1.57425
110.21000	1.80480
110.22000	-7.73356
110.23000	3.06038
110.24000	3.24692
110.25000	-0.67172
110.26000	3.83605
110.27000	-1.38573
110.28000	3.64225
110.29000	8.28192
110.30000	4.94407
110.31000	-8.23129
110.32000	-8.13927
110.33000	3.28820
110.34000	1.10099
110.35000	5.65250
110.36000	11.24570
110.37000	7.26940
110.38000	-4.08093
110.39000	1.69696
110.40000	10.98290
110.41000	-3.36686
110.42000	6.26038
110.43000	-8.94768
110.44000	-4.26237
110.45000	3.82764
110.46000	-0.68228
110.47000	6.61247
110.48000	-1.49186
110.49000	14.54120
110.50000	3.01985
110.51000	-5.95881
110.52000	11.12550
110.53000	7.89435
110.54000	-3.75834
110.55000	3.36711
110.56000	0.32715
110.57000	-6.68369
110.58000	-15.20190
110.59000	3.50264
110.60000	1.37846
110.61000	-2.42694
110.62000	-6.67328
110.63000	-1.08177
110.64000	-7.77519
110.65000	-2.36329
110.66000	2.77439
110.67000	0.79336
110.68000	0.71703
110.69000	-6.22017
110.70000	-4.70697
110.71000	-1.35770
110.72000	-11.00130
110.73000	-4.54575
110.74000	-1.06801
110.75000	1.21681
110.76000	-3.27498
110.77000	5.82174
110.78000	5.47288
110.79000	0.80216
110.80000	2.98486
110.81000	-0.54058
110.82000	-5.58356
110.83000	-6.12218
110.84000	1.02808
110.85000	-2.11754
110.86000	-9.60531
110.87000	-8.32470
110.88000	-4.22287
110.89000	-7.56865
110.90000	-4.51077
110.91000	0.34116
110.92000	10.28290
110.93000	3.89196
110.94000	1.90528
110.95000	-6.28865
110.96000	0.14702
110.97000	-1.93409
110.98000	-12.02110
110.99000	-4.59323
111.00000	-3.45882
111.01000	-3.80802
111.02000	0.93459
111.03000	12.53660
111.04000	1.04058
111.05000	-2.66185
111.06000	-11.85220
111.07000	-0.88496
111.08000	2.73571
111.09000	-4.55875
111.10000	1.07720
111.11000	0.17143
111.12000	-3.36726
111.13000	-1.57287
111.14000	-2.63097
111.15000	2.22296
111.16000	7.04504
111.17000	10.14510
111.18000	0.47650
111.19000	-1.91315
111.20000	-2.07108
111.21000	7.94879
111.22000	-3.20294
111.23000	3.70064
111.24000	-0.57125
111.25000	-1.85922
111.26000	7.18379
111.27000	-9.16400
111.28000	5.46160
111.29000	-5.93998
111.30000	1.30125
111.31000	2.06727
111.32000	-0.20243
111.33000	-1.15167
111.34000	4.65466
111.35000	5.20884
111.36000	4.10159
111.37000	-1.89820
111.38000	7.32696
111.39000	2.20972
111.40000	1.90700
111.41000	3.84942
111.42000	-3.08246
111.43000	-1.65219
111.44000	-5.35914
111.45000	-5.56732
111.46000	5.61340
111.47000	2.01978
111.48000	-4.31640
111.49000	-1.75372
111.50000	-7.06952
111.51000	-6.45286
111.52000	-3.02455
111.53000	2.69755
111.54000	2.09101
111.55000	-2.89262
111.56000	-11.84580
111.57000	-2.20884
111.58000	-7.53310
111.59000	3.37761
111.60000	10.03990
111.61000	0.39042
111.62000	2.43151
111.63000	-6.54937
111.64000	-1.72344
111.65000	1.04986
111.66000	-3.62828
111.67000	-1.78166
111.68000	0.18893
111.69000	-2.34309
111.70000	-4.86482
111.71000	-6.24896
111.72000	-1.20549
111.73000	-9.70917
111.74000	-6.20836
111.75000	-6.17931
111.76000	-1.45579
111.77000	1.11025
111.78000	-6.49400
111.79000	4.08718
111.80000	-6.24678
111.81000	0.64129
111.82000	-4.34510
111.83000	1.58007
111.84000	-6.59345
111.85000	-0.54505
111.86000	-6.15960
111.87000	-2.10008
111.88000	-6.18812
111.89000	-1.33417
111.90000	6.76329
111.91000	-2.02620
111.92000	-7.65595
111.93000	-1.64206
111.94000	-4.91256
111.95000	6.21615
111.96000	1.47948
111.97000	-5.94907
111.98000	-1.48566
111.99000	-4.50310
112.00000	1.93271
112.01000	12.85150
112.02000	-4.79459
112.03000	6.30313
112.04000	6.06041
112.05000	12.98950
112.06000	1.00938
112.07000	4.80876
112.08000	1.62247
112.09000	1.59897
112.10000	6.65413
112.11000	5.51587
112.12000	4.10477
112.13000	0.73645
112.14000	-7.40245
112.15000	5.33696
112.16000	2.38219
112.17000	-0.16821
112.18000	3.45496
112.19000	4.26225
112.20000	-6.04196
112.21000	-6.08003
112.22000	5.60180
112.23000	10.39910
112.24000	2.00371
112.25000	4.34937
112.26000	2.46278
112.27000	-7.18067
112.28000	-7.54822
112.29000	3.61834
112.30000	-9.16040
112.31000	-3.99904
112.32000	-4.13479
112.33000	-1.47148
112.34000	-1.31030
112.35000	-2.44336
112.36000	-0.68054
112.37000	1.45919
112.38000	3.49483
112.39000	-4.00883
112.40000	6.38791
112.41000	-2.02025
112.42000	3.32174
112.43000	3.57398
112.44000	-5.11328
112.45000	4.23682
112.46000	2.71852
112.47000	2.46730
112.48000	5.01302
112.49000	2.38316
112.50000	6.53990
112.51000	0.39364
112.52000	-7.58664
112.53000	-3.96727
112.54000	2.79331
112.55000	9.66526
112.56000	3.24081
112.57000	2.81689
112.58000	-0.25537
112.59000	-1.89684
112.60000	-2.76727
112.61000	0.15711
112.62000	3.12187
112.63000	-0.69393
112.64000	3.34004
112.65000	-2.97781
112.66000	-3.06951
112.67000	-8.05591
112.68000	-6.99964
112.69000	1.53511
112.70000	2.20016
112.71000	-0.89854
112.72000	-1.14762
112.73000	-3.71074
112.74000	0.76700
112.75000	-7.20323
112.76000	-3.69095
112.77000	2.71661
112.78000	5.90213
112.79000	-2.62868
112.80000	-12.67140
112.81000	-7.29383
112.82000	-4.35372
112.83000	2.06676
112.84000	10.34070
112.85000	1.26795
112.86000	2.38480
112.87000	-0.19484
112.88000	3.40135
112.89000	-1.61997
112.90000	3.65694
112.91000	5.72930
112.92000	5.82890
112.93000	11.91390
112.94000	-2.85312
112.95000	-3.11356
112.96000	-1.59993
112.97000	4.79667
112.98000	1.91117
112.99000	-0.53546
113.00000	-5.88924
113.01000	1.64658
113.02000	0.90900
113.03000	5.72758
113.04000	-4.07381
113.05000	2.03341
113.06000	-12.06970
113.07000	-2.58701
113.08000	2.20129
113.09000	-6.03619
113.10000	-6.91983
113.11000	8.62364
113.12000	-5.76238
113.13000	8.67436
113.14000	4.46521
113.15000	5.37773
113.16000	-2.36647
113.17000	-4.27799
113.18000	-4.61492
113.19000	4.67654
113.20000	1.94219
113.21000	0.12161
113.22000	0.61573
113.23000	2.07714
113.24000	2.94738
113.25000	-2.56397
113.26000	-3.08774
113.27000	-0.07901
113.28000	0.72301
113.29000	1.51950
113.30000	-0.43883
113.31000	7.74910
113.32000	3.71622
113.33000	-1.76909
113.34000	3.14316
113.35000	-4.75065
113.36000	7.82344
113.37000	0.51738
113.38000	4.16016
113.39000	2.41750
113.40000	5.15952
113.41000	5.21903
113.42000	-9.09333
113.43000	-2.74271
113.44000	-4.08633
113.45000	5.14865
113.46000	3.85846
113.47000	-4.37853
113.48000	-2.91203
113.49000	4.73353
113.50000	0.07078
113.51000	-1.93675
113.52000	0.42855
113.53000	-1.53090
113.54000	-0.86924
113.55000	-0.68363
113.56000	-1.56709
113.57000	-0.38067
113.58000	-10.82090
113.59000	-4.59110
113.60000	-0.37376
113.61000	-3.47172
113.62000	-0.00156
113.63000	-6.15848
113.64000	7.11604
113.65000	8.97584
113.66000	1.15281
113.67000	-0.40125
113.68000	2.36330
113.69000	0.19587
113.70000	1.44272
